latitude,longitude,site_name,marine_animal,scientific_name,month,hour_of_day,is_day,is_peak_sun_hours,wave_height,wave_direction,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,sea_level_height_msl,uv_index_max,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,wind_speed_120m,wind_direction_120m,pressure_msl,surface_pressure,typical_depth,animal_probability,best_months,weather_condition,notes,safety_score,verdict,recommended_suit,recommended_spf
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,9,1,0,3.18,188,27.6,0.99,145,0.27,6.1,27.8,87,78,3.8,3.4,347,1017.8,1008.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,32,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,18,1,0,0.51,177,25.7,0.42,161,-0.32,6.0,25.8,60,48,2.4,6.2,282,1012.8,1013.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,84,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,6,1,0,0.21,20,25.9,0.56,77,0.16,2.4,27.3,44,42,3.0,4.9,82,1018.5,1016.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,86,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,14,1,1,1.2,278,25.6,0.57,209,-0.05,7.7,27.5,40,7,1.8,6.2,93,1017.1,1005.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,71,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,7,1,0,1.68,337,26.0,0.38,237,-0.33,3.2,26.6,61,48,2.2,11.1,253,1015.9,1014.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,67,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,11,1,1,1.45,196,21.2,1.15,335,0.33,7.8,22.7,65,15,6.0,12.1,94,1010.7,1016.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,55,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,11,1,1,1.65,86,24.9,1.16,159,0.03,4.4,27.1,57,24,7.2,3.6,32,1021.0,1004.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,52,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,8,1,0,0.59,280,27.9,1.33,58,0.04,4.6,29.6,63,50,5.7,3.3,146,1007.5,1012.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,65,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,17,1,0,3.04,287,22.3,0.2,118,0.07,5.1,24.1,78,63,6.1,10.7,114,1011.8,1018.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,50,Unsafe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,14,1,1,0.43,119,16.6,0.3,356,-0.46,7.1,16.9,78,3,6.3,11.0,145,1016.9,1008.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,81,Safe,semi-dry suit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,8,1,0,2.19,162,27.7,0.1,59,-0.17,3.4,29.4,45,8,2.6,12.8,128,1010.9,1001.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,65,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,16,1,0,0.47,91,21.8,0.57,202,-0.5,2.7,22.5,77,18,4.4,11.0,152,1010.7,1002.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,82,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,7,1,0,2.39,12,24.9,0.98,313,-0.13,3.8,27.8,41,3,4.4,10.3,268,1008.6,1001.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,45,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,10,1,1,1.14,109,30.5,1.26,201,-0.19,5.3,32.1,71,58,3.2,1.2,182,1005.4,1000.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,58,Unsafe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,18,1,0,2.3,343,20.1,1.16,307,0.4,4.2,20.5,87,51,2.5,2.3,109,1012.4,1014.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,42,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,16,1,0,2.72,196,21.6,0.82,52,0.01,5.5,23.9,64,52,1.2,12.3,145,1016.9,1011.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,43,Unsafe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,13,1,1,0.72,113,16.8,0.24,123,-0.4,6.3,17.0,89,31,1.7,11.0,237,1017.3,1001.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,78,Safe,semi-dry suit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,11,1,1,1.48,37,16.3,0.97,306,0.35,8.6,16.5,67,53,3.2,5.3,257,1021.5,1008.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,41,Unsafe,semi-dry suit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,6,1,0,2.17,265,17.0,0.11,307,-0.39,2.2,18.1,59,53,1.3,3.7,4,1013.1,1007.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,59,Unsafe,semi-dry suit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,14,1,1,3.12,47,23.0,0.27,315,-0.07,8.8,23.3,57,36,4.3,11.8,99,1008.3,1003.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,38,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,12,9,1,0,1.26,122,22.9,0.33,99,-0.22,5.3,25.9,76,12,3.1,8.8,359,1015.8,1000.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,74,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,9,1,0,2.96,75,28.7,1.21,226,-0.01,5.2,29.8,46,6,4.0,8.3,112,1021.0,1011.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,31,Unsafe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,3,17,1,0,1.16,307,23.0,1.01,54,-0.16,3.8,25.8,89,36,2.5,4.8,245,1005.9,1004.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,62,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,16,1,0,2.98,222,21.4,0.12,238,-0.27,3.6,23.7,43,73,6.0,5.4,318,1012.1,1011.9,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,53,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,17,1,0,1.93,130,28.5,0.53,6,0.18,3.9,29.5,58,33,2.8,12.4,192,1022.7,1004.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,60,Safe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,4,15,1,1,2.1,39,20.4,0.91,235,0.32,7.9,21.5,69,52,5.8,3.4,84,1020.6,1009.5,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,50,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,9,18,1,0,2.29,311,24.1,0.74,193,-0.16,2.0,24.6,60,7,7.4,8.0,154,1019.8,1004.6,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,51,Unsafe,3mm wetsuit,SPF 15
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,6,1,0,2.19,359,23.8,1.18,149,-0.08,2.0,24.7,55,24,2.0,1.1,194,1022.4,1012.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,44,Unsafe,5mm wetsuit,SPF 15
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,15,1,1,1.3,306,27.9,0.3,267,0.14,8.5,29.8,45,75,5.3,7.0,100,1008.2,1005.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,64,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,13,1,1,1.39,332,27.6,0.18,354,0.47,6.5,30.4,72,78,6.1,2.8,20,1007.4,1013.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,76,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,15,1,1,2.65,280,26.4,0.97,14,0.26,4.9,28.7,90,16,3.9,5.2,258,1016.9,1008.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,41,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,8,1,0,2.55,121,29.6,0.66,88,0.35,6.7,30.0,63,50,3.7,9.6,101,1013.3,1002.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,49,Unsafe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,2,12,1,1,1.91,279,22.3,0.76,38,0.33,8.5,25.1,70,18,7.2,7.2,61,1011.8,1016.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,46,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,11,1,1,0.77,173,30.6,1.0,105,0.28,9.9,33.3,53,56,0.8,5.2,240,1014.4,1017.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,58,Unsafe,light wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,14,1,1,2.97,70,27.7,0.56,216,-0.14,8.7,29.5,57,46,4.9,11.2,111,1011.3,1013.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,34,Unsafe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,8,1,0,0.89,340,23.9,0.41,224,0.45,3.8,25.3,82,11,0.0,13.2,91,1023.9,1000.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,78,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,17,1,0,1.19,269,27.2,0.2,119,-0.41,3.3,28.9,53,45,6.7,8.3,98,1015.0,1004.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,78,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,18,1,0,0.87,274,28.4,0.55,153,-0.42,6.3,30.9,49,18,5.0,11.9,211,1020.5,1013.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,76,Safe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,18,1,0,3.15,173,24.6,1.11,244,-0.42,4.6,27.0,67,43,5.6,8.3,14,1015.6,1006.4,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,31,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,10,14,1,1,2.13,97,25.0,1.14,310,0.33,8.8,26.5,42,35,6.8,12.8,289,1007.0,1012.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,35,Unsafe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,5,12,1,1,1.29,111,25.6,0.88,290,-0.41,7.7,27.9,53,43,4.9,3.8,195,1021.8,1011.0,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,63,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,11,11,1,1,1.16,203,21.9,0.29,131,-0.03,6.1,22.2,40,6,7.8,1.7,226,1020.3,1015.3,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,77,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,6,17,1,0,3.07,131,30.7,0.29,21,-0.2,4.2,33.3,69,6,3.2,12.3,143,1022.4,1012.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,48,Unsafe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,7,18,1,0,2.95,232,30.1,0.33,352,-0.31,3.1,31.2,67,54,4.3,11.1,332,1017.2,1017.8,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,49,Unsafe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,1,9,1,0,1.85,124,21.6,0.94,354,-0.03,2.0,22.4,66,32,2.7,7.0,141,1022.7,1002.2,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,53,Unsafe,5mm wetsuit,SPF 15
49.31333,-124.24111,Madrona Point,Giant Pacific octopus,Enteroctopus dofleini,8,15,1,1,0.33,116,31.0,0.7,206,-0.35,9.2,33.3,54,22,4.2,9.3,233,1011.4,1016.1,8-32,35,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Cold water. Avoid disturbing dens.,71,Safe,light wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,11,7,1,0,0.23,218,26.2,0.35,28,0.47,3.3,28.4,44,76,5.2,7.0,60,1005.9,1010.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,90,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,11,16,1,0,2.33,333,24.8,1.27,63,-0.28,3.6,27.5,59,67,5.7,4.0,280,1012.1,1012.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,40,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,1,11,1,1,1.2,63,21.1,1.12,71,0.0,4.0,22.3,76,61,5.8,1.1,247,1010.4,1016.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,60,Safe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,10,9,1,0,2.57,286,26.9,1.28,270,0.49,5.6,29.3,58,56,5.2,6.5,46,1012.1,1004.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,36,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,1,15,1,1,2.05,246,17.4,0.99,200,-0.28,5.4,18.3,68,27,6.8,2.4,215,1017.0,1011.5,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,44,Unsafe,semi-dry suit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,4,9,1,0,1.87,242,26.5,0.92,316,-0.43,3.5,27.4,64,12,5.7,11.6,100,1005.7,1007.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,54,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,1,15,1,1,2.95,250,19.5,0.83,196,0.06,8.1,19.8,83,6,0.3,11.2,353,1014.7,1012.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,28,Unsafe,semi-dry suit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,3,7,1,0,2.3,77,23.3,0.4,345,0.13,5.7,25.5,40,33,7.2,11.6,195,1022.8,1013.9,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,58,Unsafe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,6,7,1,0,1.27,119,26.0,1.28,217,-0.38,4.8,26.2,46,9,6.4,9.6,301,1020.7,1006.4,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,55,Unsafe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,11,12,1,1,0.8,83,21.1,0.89,300,0.33,9.3,24.0,52,33,1.8,9.2,245,1011.3,1019.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,60,Safe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,6,6,1,0,1.34,30,27.7,0.94,48,0.35,6.0,29.2,88,18,4.9,7.5,140,1010.8,1004.3,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,61,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,9,15,1,1,0.85,164,27.7,0.38,285,-0.07,7.5,28.9,50,15,0.4,12.9,29,1020.1,1001.3,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,80,Safe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,8,11,1,1,0.35,278,29.7,0.92,8,-0.37,10.8,31.2,69,3,7.5,13.6,85,1010.8,1018.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,66,Safe,light wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,8,10,1,1,1.88,194,25.3,0.25,57,0.36,10.4,27.9,70,58,7.6,6.7,64,1007.7,1015.7,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,57,Unsafe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,4,9,1,0,2.32,199,21.8,1.12,247,-0.25,2.6,23.6,48,39,3.1,9.1,217,1015.4,1001.1,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,43,Unsafe,5mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,5,11,1,1,1.72,254,27.0,0.47,186,-0.36,8.9,29.7,40,20,5.2,9.7,336,1013.6,1011.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,55,Unsafe,3mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,8,17,1,0,0.56,14,27.1,1.0,28,0.2,4.5,27.2,51,28,7.0,8.3,210,1005.3,1011.3,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,72,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,2,11,1,1,1.13,290,19.4,1.22,355,0.14,7.6,19.6,66,74,4.4,2.8,307,1011.7,1013.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,57,Unsafe,semi-dry suit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,7,15,1,1,1.33,24,29.2,0.39,308,-0.11,6.2,30.1,59,8,4.2,8.8,344,1011.2,1015.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,72,Safe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,10,13,1,1,1.51,280,25.6,0.12,110,-0.19,3.7,27.1,75,58,3.9,1.5,215,1018.2,1016.9,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,75,Safe,3mm wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,1,18,1,0,1.41,273,17.7,0.08,286,0.09,5.0,19.7,43,71,7.0,9.8,230,1019.7,1005.8,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,73,Safe,semi-dry suit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,2,10,1,1,1.85,165,17.3,0.48,319,0.23,6.4,18.2,66,15,3.2,7.1,287,1016.7,1009.4,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,57,Unsafe,semi-dry suit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,6,17,1,0,0.79,206,29.9,1.01,251,0.1,6.7,31.7,62,77,0.8,3.5,2,1011.8,1011.1,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,68,Safe,light wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,7,7,1,0,3.08,103,27.5,1.13,175,0.1,5.9,29.1,57,14,3.4,6.5,335,1009.8,1010.5,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,31,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,12,12,1,1,1.03,247,23.9,1.18,10,0.49,8.7,26.5,53,71,6.1,8.7,346,1023.6,1004.0,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,51,Unsafe,5mm wetsuit,SPF 50+
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,7,7,1,0,0.99,245,26.5,0.26,127,-0.31,6.8,28.0,87,16,0.2,3.8,213,1018.9,1008.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,80,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,8,6,1,0,2.94,194,28.3,0.65,231,0.4,4.2,29.2,73,17,6.7,8.3,9,1019.4,1006.8,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,43,Unsafe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,3,6,1,0,2.16,218,25.3,0.32,101,-0.06,5.9,26.2,56,27,7.3,9.8,109,1015.2,1002.9,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,61,Safe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,7,7,1,0,1.37,193,29.3,0.06,211,0.05,3.6,31.3,85,13,5.1,7.7,355,1009.4,1015.7,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,78,Safe,light wetsuit,SPF 30
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,9,16,1,0,2.54,311,26.3,0.38,312,0.24,5.8,27.3,69,32,1.6,2.8,11,1015.2,1003.2,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,54,Unsafe,3mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,10,14,1,1,0.6,287,20.7,0.06,71,-0.2,6.4,22.6,51,18,4.0,10.5,206,1010.1,1007.5,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,90,Safe,5mm wetsuit,SPF 50
49.31333,-124.24111,Madrona Point,Wolf eel,Anarrhichthys ocellatus,10,8,1,0,2.58,331,27.9,1.27,337,0.37,5.7,29.3,49,58,3.6,10.2,35,1013.1,1010.4,8-32,40,Oct-Mar,Sunny: good. Overcast: good. Rain: fair.,Do not touch. Avoid shining lights into dens.,36,Unsafe,3mm wetsuit,SPF 50
